iter,VESA,shannon,mean_std_fit,min_std_fit,max_std_fit,mean_var_fit,min_var_fit,max_var_fit,sum_fit,mean_fit
32.0,0.0,0.0,0.18539836118815425,0.18539836118815425,0.18539836118815425,0.0343725523312533,0.0343725523312533,0.0343725523312533,0.7398885411658894,0.24662951372196315
33.0,0.0,0.0,0.19388466649916333,0.19388466649916333,0.19388466649916333,0.03759126390349179,0.03759126390349179,0.03759126390349179,0.743494854130993,0.24783161804366435
34.0,0.0,0.6803368801111205,0.2195124935856357,0.19555826575649693,0.2434667214147745,0.04875953987107405,0.03824303530568868,0.05927604443645942,1.758538652991535,0.5861795509971783
35.0,0.0,0.0,0.24078702454493903,0.24078702454493903,0.24078702454493903,0.05797839118920507,0.05797839118920507,0.05797839118920507,0.8214012451415303,0.2738004150471768
36.0,0.0,0.0,0.21686314334046702,0.21686314334046702,0.21686314334046702,0.047029622939507944,0.047029622939507944,0.047029622939507944,0.7997440923099464,0.26658136410331545
37.0,0.0,0.0,0.14936083262324737,0.06071148946885089,0.23801017577764383,0.03016736436361565,0.0036858849535263928,0.05664884377370491,1.2142158179282387,0.4047386059760796
38.0,0.0,0.0,0.2414252733268571,0.2414252733268571,0.2414252733268571,0.058286162600947655,0.058286162600947655,0.058286162600947655,0.8383799362278281,0.27945997874260936
39.0,0.0,0.0,0.23141065844647718,0.23141065844647718,0.23141065844647718,0.05355089284263212,0.05355089284263212,0.05355089284263212,0.791342621562696,0.263780873854232
40.0,0.0,0.0,0.20253815298529246,0.20253815298529246,0.20253815298529246,0.04102170341469373,0.04102170341469373,0.04102170341469373,0.7482966992350971,0.2494322330783657
41.0,0.0,0.0,0.2204784364699487,0.2204784364699487,0.2204784364699487,0.0486107409482332,0.0486107409482332,0.0486107409482332,0.7481693473667014,0.24938978245556712
42.0,0.0,0.0,0.14665556263800922,0.047159279568400804,0.2461518457076176,0.03140736439733868,0.0022239976494105858,0.06059073114526679,1.300869733817361,0.433623244605787
43.0,0.0,0.0,0.1404521221798928,0.028242846146965057,0.2526613982128206,0.03231772025266932,0.0007976583584811389,0.0638377821468575,1.2296509596214398,0.4098836532071466
44.0,0.0,0.0,0.25137888289854565,0.25137888289854565,0.25137888289854565,0.06319134276732073,0.06319134276732073,0.06319134276732073,0.8232685593375867,0.2744228531125289
45.0,0.0,0.0,0.27326954397084435,0.27326954397084435,0.27326954397084435,0.07467624366203324,0.07467624366203324,0.07467624366203324,0.8201861422112823,0.2733953807370941
46.0,0.0,0.0,0.24157476724666815,0.24157476724666815,0.24157476724666815,0.05835836817028189,0.05835836817028189,0.05835836817028189,0.8120702564551877,0.27069008548506257
47.0,0.0,0.0,0.25616898967309903,0.25616898967309903,0.25616898967309903,0.06562255127013632,0.06562255127013632,0.06562255127013632,0.8505113250775981,0.28350377502586604
48.0,0.0,0.0,0.23230340780317177,0.23230340780317177,0.23230340780317177,0.053964873276966724,0.053964873276966724,0.053964873276966724,0.8385588605216318,0.27951962017387727
49.0,0.0,0.0,0.228582031627916,0.228582031627916,0.228582031627916,0.05224974518314559,0.05224974518314559,0.05224974518314559,0.7699223131055276,0.25664077103517585
50.0,0.0,0.0,0.2125309833698838,0.2125309833698838,0.2125309833698838,0.04516941889216982,0.04516941889216982,0.04516941889216982,0.7166938738877596,0.23889795796258653
51.0,0.0,0.0,0.2223264081173269,0.2223264081173269,0.2223264081173269,0.0494290317463522,0.0494290317463522,0.0494290317463522,0.741912906254081,0.24730430208469367
52.0,0.0,0.0,0.19157974048564666,0.19157974048564666,0.19157974048564666,0.03670279696454772,0.03670279696454772,0.03670279696454772,0.7352384320249848,0.2450794773416616
53.0,0.0,0.0,0.1174925842298892,0.04926107222310958,0.18572409623666883,0.01846004657974892,0.002426653236570418,0.03449343992292742,0.9866172154283146,0.32887240514277155
54.0,0.0,0.0,0.21616917377431263,0.21616917377431263,0.21616917377431263,0.04672911169026897,0.04672911169026897,0.04672911169026897,0.7758456864066313,0.25861522880221044
55.0,0.0,0.0,0.20891576690455307,0.20891576690455307,0.20891576690455307,0.043645797661317556,0.043645797661317556,0.043645797661317556,0.797096874318213,0.26569895810607097
56.0,0.0,0.0,0.20387911628886812,0.20387911628886812,0.20387911628886812,0.04156669405872981,0.04156669405872981,0.04156669405872981,0.7567834043067434,0.2522611347689145
57.0,0.0,0.0,0.1900298498583716,0.1900298498583716,0.1900298498583716,0.03611134383719525,0.03611134383719525,0.03611134383719525,0.7201871504690057,0.24006238348966857
58.0,0.0,0.0,0.16669659772608444,0.16669659772608444,0.16669659772608444,0.027787755693452022,0.027787755693452022,0.027787755693452022,0.7656327087010757,0.2552109029003586
59.0,0.0,0.0,0.15688397692446507,0.15688397692446507,0.15688397692446507,0.024612582215636086,0.024612582215636086,0.024612582215636086,0.7715196213253129,0.25717320710843766
60.0,0.0,0.0,0.15577700555188959,0.15577700555188959,0.15577700555188959,0.02426647545871344,0.02426647545871344,0.02426647545871344,0.7010423147775705,0.2336807715925235
61.0,0.0,0.0,0.15576683468982555,0.15576683468982555,0.15576683468982555,0.024263306789287443,0.024263306789287443,0.024263306789287443,0.7213514251348571,0.24045047504495234
62.0,0.0,0.0,0.11372348872867204,0.03419163977376128,0.1932553376835828,0.019258346886807137,0.0011690682304186545,0.03734762554319562,0.9799020898054757,0.32663402993515855
63.0,0.0,0.0,0.18534399027031137,0.18534399027031137,0.18534399027031137,0.03435239472932127,0.03435239472932127,0.03435239472932127,0.7328057966953087,0.24426859889843622
64.0,0.0,0.0,0.2171684535125639,0.2171684535125639,0.2171684535125639,0.04716213720103862,0.04716213720103862,0.04716213720103862,0.7434139464414211,0.24780464881380704
65.0,0.0,0.0,0.22364743599885908,0.22364743599885908,0.22364743599885908,0.05001817562886377,0.05001817562886377,0.05001817562886377,0.7927993943004107,0.26426646476680354
66.0,0.0,0.0,0.2109908914878375,0.2109908914878375,0.2109908914878375,0.04451715629083242,0.04451715629083242,0.04451715629083242,0.7968770909046834,0.2656256969682278
67.0,0.0,0.0,0.1944177691821535,0.1944177691821535,0.1944177691821535,0.03779826897376512,0.03779826897376512,0.03779826897376512,0.7860298742017839,0.2620099580672613
68.0,0.0,0.0,0.23010802672060268,0.23010802672060268,0.23010802672060268,0.052949703961249595,0.052949703961249595,0.052949703961249595,0.7815492773103357,0.2605164257701119
69.0,0.0,0.0,0.22107864529483637,0.22107864529483637,0.22107864529483637,0.048875767405400075,0.048875767405400075,0.048875767405400075,0.7804154991431013,0.2601384997143671
70.0,0.0,0.0,0.20176427792749346,0.20176427792749346,0.20176427792749346,0.040708823847602826,0.040708823847602826,0.040708823847602826,0.7769113687752989,0.25897045625843296
71.0,0.0,0.0,0.12351917471165018,0.12351917471165018,0.12351917471165018,0.01525698652144716,0.01525698652144716,0.01525698652144716,0.5315321653370446,0.17717738844568154
72.0,0.0,0.0,0.12254031502324722,0.12254031502324722,0.12254031502324722,0.015016128805996669,0.015016128805996669,0.015016128805996669,0.8030200528082099,0.26767335093607
73.0,0.0,0.0,0.17453776604017027,0.17453776604017027,0.17453776604017027,0.030463431774293215,0.030463431774293215,0.030463431774293215,0.8094961568598887,0.2698320522866296
74.0,0.0,0.0,0.20335400087132433,0.20335400087132433,0.20335400087132433,0.04135284967037458,0.04135284967037458,0.04135284967037458,0.7841959779528469,0.26139865931761563
75.0,0.0,0.0,0.2215017842774299,0.2215017842774299,0.2215017842774299,0.049063040438085084,0.049063040438085084,0.049063040438085084,0.813347154998474,0.27111571833282466
76.0,0.0,0.0,0.17901252877534032,0.17901252877534032,0.17901252877534032,0.03204548545854204,0.03204548545854204,0.03204548545854204,0.7852553532094213,0.26175178440314045
77.0,0.0,0.0,0.10779905400803742,0.05857585885737129,0.15702224915870355,0.014043558985868329,0.003431131240878682,0.024655986730857976,1.0484673413496435,0.3494891137832145
78.0,0.0,0.0,0.1327622460927908,0.1327622460927908,0.1327622460927908,0.017625813987602747,0.017625813987602747,0.017625813987602747,0.6443422971686388,0.2147807657228796
79.0,0.0,0.0,0.14119478449498024,0.14119478449498024,0.14119478449498024,0.01993596716858391,0.01993596716858391,0.01993596716858391,0.6043628791661252,0.20145429305537507
80.0,0.0,0.0,0.16023129033099748,0.16023129033099748,0.16023129033099748,0.025674066401136408,0.025674066401136408,0.025674066401136408,0.7880709547473358,0.26269031824911193
81.0,0.0,0.0,0.18682631093907925,0.18682631093907925,0.18682631093907925,0.03490407045910553,0.03490407045910553,0.03490407045910553,0.7430563825389163,0.2476854608463054
82.0,0.0,0.0,0.20318483894003936,0.20318483894003936,0.20318483894003936,0.04128407877508973,0.04128407877508973,0.04128407877508973,0.7705808983317283,0.2568602994439094
83.0,0.0,0.0,0.19557227325727025,0.19557227325727025,0.19557227325727025,0.03824851406701638,0.03824851406701638,0.03824851406701638,0.7624335004761491,0.25414450015871637
84.0,0.0,0.0,0.21154742028316992,0.21154742028316992,0.21154742028316992,0.04475231102846414,0.04475231102846414,0.04475231102846414,0.7312946998281648,0.24376489994272157
85.0,0.0,0.0,0.18502515700626357,0.18502515700626357,0.18502515700626357,0.03423430872519249,0.03423430872519249,0.03423430872519249,0.7287963441379888,0.24293211471266293
86.0,0.0,0.0,0.19227398361397402,0.19227398361397402,0.19227398361397402,0.036969284774786754,0.036969284774786754,0.036969284774786754,0.7230038197753801,0.24100127325846002
87.0,0.0,0.0,0.18686632807831663,0.18686632807831663,0.18686632807831663,0.034919024569473066,0.034919024569473066,0.034919024569473066,0.7144464956253136,0.23814883187510452
88.0,0.0,0.0,0.19088794528449704,0.19088794528449704,0.19088794528449704,0.03643820765493714,0.03643820765493714,0.03643820765493714,0.7490833505558601,0.2496944501852867
89.0,0.0,0.0,0.18858236903204204,0.18858236903204204,0.18858236903204204,0.03556330990973729,0.03556330990973729,0.03556330990973729,0.7186184564701181,0.23953948549003937
90.0,0.0,0.0,0.19625400183393513,0.19625400183393513,0.19625400183393513,0.03851563323583421,0.03851563323583421,0.03851563323583421,0.6511153993067453,0.21703846643558178
91.0,0.0,0.0,0.1557566977088778,0.1557566977088778,0.1557566977088778,0.02426014888117474,0.02426014888117474,0.02426014888117474,0.6729410628892749,0.2243136876297583
92.0,0.0,0.0,0.1380702377713614,0.1380702377713614,0.1380702377713614,0.01906339055824027,0.01906339055824027,0.01906339055824027,0.6033487728276189,0.2011162576092063
93.0,0.0,0.0,0.12619673183122612,0.12619673183122612,0.12619673183122612,0.015925615124882404,0.015925615124882404,0.015925615124882404,0.672603461312542,0.22420115377084734
94.0,0.0,0.0,0.11914908773299587,0.11914908773299587,0.11914908773299587,0.014196505107605147,0.014196505107605147,0.014196505107605147,0.6160821502452126,0.2053607167484042
95.0,0.0,0.0,0.11045725614953968,0.11045725614953968,0.11045725614953968,0.01220080543608502,0.01220080543608502,0.01220080543608502,0.7172931793199333,0.23909772643997776
96.0,0.0,0.0,0.0881046883713584,0.05518922563571657,0.12102015110700023,0.008845863800115601,0.003045850626270035,0.014645876973961169,1.0855050812794547,0.3618350270931516
97.0,0.0,0.0,0.10735874132984477,0.10735874132984477,0.10735874132984477,0.01152589933992852,0.01152589933992852,0.01152589933992852,0.6265698055614946,0.2088566018538315
98.0,0.0,0.0,0.10496595430609819,0.10496595430609819,0.10496595430609819,0.011017851563389892,0.011017851563389892,0.011017851563389892,0.5644878629821121,0.18816262099403736
99.0,0.0,0.0,0.1025218105092457,0.1025218105092457,0.1025218105092457,0.010510721630093684,0.010510721630093684,0.010510721630093684,0.5704386842285628,0.1901462280761876
100.0,0.0,0.0,0.10331768913102547,0.10331768913102547,0.10331768913102547,0.01067454488737522,0.01067454488737522,0.01067454488737522,0.5582036011891635,0.18606786706305448
101.0,0.0,0.0,0.1061139166742133,0.1061139166742133,0.1061139166742133,0.011260163311941882,0.011260163311941882,0.011260163311941882,0.5940344142222314,0.19801147140741046
102.0,0.0,0.0,0.10997480823810107,0.10997480823810107,0.10997480823810107,0.012094458447007104,0.012094458447007104,0.012094458447007104,0.6140966339769373,0.20469887799231243
103.0,0.0,0.0,0.10127497959171848,0.10127497959171848,0.10127497959171848,0.010256621491302995,0.010256621491302995,0.010256621491302995,0.6026441587015455,0.20088138623384852
104.0,0.0,0.0,0.10594112067435582,0.10594112067435582,0.10594112067435582,0.011223521049738424,0.011223521049738424,0.011223521049738424,0.6242557312643482,0.20808524375478274
105.0,0.0,0.0,0.11324810302755134,0.11324810302755134,0.11324810302755134,0.012825132839338883,0.012825132839338883,0.012825132839338883,0.6386034913495218,0.2128678304498406
106.0,0.0,0.0,0.13113884846111312,0.13113884846111312,0.13113884846111312,0.017197397575706794,0.017197397575706794,0.017197397575706794,0.6191306371402171,0.20637687904673904
107.0,0.0,0.0,0.11037344784058649,0.11037344784058649,0.11037344784058649,0.012182297988218667,0.012182297988218667,0.012182297988218667,0.6698617609007513,0.2232872536335838
108.0,0.0,0.0,0.13192214067941047,0.13192214067941047,0.13192214067941047,0.01740345120143817,0.01740345120143817,0.01740345120143817,0.6492074237863608,0.2164024745954536
109.0,0.0,0.0,0.146828238954034,0.146828238954034,0.146828238954034,0.021558531754342906,0.021558531754342906,0.021558531754342906,0.6597521352951417,0.21991737843171388
110.0,0.0,0.0,0.1551143729765857,0.1551143729765857,0.1551143729765857,0.024060468703919344,0.024060468703919344,0.024060468703919344,0.6574372866742997,0.21914576222476656
111.0,0.0,0.0,0.15291152345910275,0.15291152345910275,0.15291152345910275,0.023381934006583727,0.023381934006583727,0.023381934006583727,0.6550960321819905,0.21836534406066352
112.0,0.0,0.0,0.14079820524494768,0.14079820524494768,0.14079820524494768,0.019824134600198412,0.019824134600198412,0.019824134600198412,0.6510574726932351,0.2170191575644117
113.0,0.0,0.0,0.15704365238026297,0.15704365238026297,0.15704365238026297,0.024662708752932878,0.024662708752932878,0.024662708752932878,0.6685669825728298,0.2228556608576099
114.0,0.0,0.0,0.12810161276459364,0.12810161276459364,0.12810161276459364,0.0164100231928899,0.0164100231928899,0.0164100231928899,0.680205186001121,0.22673506200037366
115.0,0.0,0.0,0.11924759453907122,0.11924759453907122,0.11924759453907122,0.014219988803354728,0.014219988803354728,0.014219988803354728,0.66445632543432,0.22148544181144
116.0,0.0,0.0,0.13015345487969132,0.13015345487969132,0.13015345487969132,0.016939921817119844,0.016939921817119844,0.016939921817119844,0.6730151292339882,0.2243383764113294
117.0,0.0,0.0,0.13568639994233508,0.13568639994233508,0.13568639994233508,0.018410799129311307,0.018410799129311307,0.018410799129311307,0.6756370728623236,0.22521235762077452
118.0,0.0,0.0,0.1486888313174645,0.1486888313174645,0.1486888313174645,0.02210836855855341,0.02210836855855341,0.02210836855855341,0.6786281014171267,0.22620936713904224
119.0,0.0,0.0,0.144252432891553,0.144252432891553,0.144252432891553,0.020808764395132004,0.020808764395132004,0.020808764395132004,0.7262323907519559,0.2420774635839853
120.0,0.0,0.0,0.11393362468396555,0.11393362468396555,0.11393362468396555,0.012980870833626725,0.012980870833626725,0.012980870833626725,0.7367933756634413,0.24559779188781375
121.0,0.0,0.0,0.15514478100540327,0.15514478100540327,0.15514478100540327,0.02406990307321454,0.02406990307321454,0.02406990307321454,0.7365823527473172,0.2455274509157724
122.0,0.0,0.0,0.16101919818648006,0.16101919818648006,0.16101919818648006,0.02592718218461694,0.02592718218461694,0.02592718218461694,0.7441414936861748,0.24804716456205825
123.0,0.0,0.0,0.16285570546210326,0.16285570546210326,0.16285570546210326,0.026521980801559333,0.026521980801559333,0.026521980801559333,0.7445948110813776,0.2481982703604592
124.0,0.0,0.0,0.17644721236084823,0.17644721236084823,0.17644721236084823,0.03113361874991427,0.03113361874991427,0.03113361874991427,0.7598742869845868,0.2532914289948623
125.0,0.0,0.0,0.16633920167349486,0.16633920167349486,0.16633920167349486,0.027668730013375595,0.027668730013375595,0.027668730013375595,0.747131244375071,0.24904374812502364
126.0,0.0,0.0,0.17551692584383374,0.17551692584383374,0.17551692584383374,0.030806191257669834,0.030806191257669834,0.030806191257669834,0.7373646645667329,0.2457882215222443
127.0,0.0,0.0,0.1712647221954655,0.1712647221954655,0.1712647221954655,0.029331605068689974,0.029331605068689974,0.029331605068689974,0.7827001431341523,0.2609000477113841
128.0,0.0,0.0,0.16911477475358397,0.16911477475358397,0.16911477475358397,0.02859980703995544,0.02859980703995544,0.02859980703995544,0.7718093243795836,0.2572697747931945
129.0,0.0,0.0,0.18350990069605738,0.18350990069605738,0.18350990069605738,0.03367588365347684,0.03367588365347684,0.03367588365347684,0.7924493133237178,0.26414977110790594
130.0,0.0,0.0,0.18749552793303262,0.18749552793303262,0.18749552793303262,0.03515457299488661,0.03515457299488661,0.03515457299488661,0.8057080705348441,0.26856935684494804
131.0,0.0,0.0,0.15975084170136733,0.11380280966211567,0.20569887374061901,0.027631553072575425,0.012951079486991727,0.04231202665815912,1.421514276368582,0.47383809212286065
132.0,0.0,0.0,0.18615342475082614,0.18615342475082614,0.18615342475082614,0.03465309754646149,0.03465309754646149,0.03465309754646149,0.9058493209537678,0.3019497736512559
133.0,0.0,0.0,0.17067793478142676,0.17067793478142676,0.17067793478142676,0.02913095742125297,0.02913095742125297,0.02913095742125297,0.9054178634360076,0.3018059544786692
134.0,0.0,0.0,0.16130300146456328,0.16130300146456328,0.16130300146456328,0.0260186582814769,0.0260186582814769,0.0260186582814769,0.9187666000936242,0.3062555333645414
135.0,0.0,0.0,0.17482209705607102,0.17482209705607102,0.17482209705607102,0.030562765619082312,0.030562765619082312,0.030562765619082312,0.9026108908558449,0.3008702969519483
136.0,0.0,0.0,0.17400372308818485,0.17400372308818485,0.17400372308818485,0.03027729564854971,0.03027729564854971,0.03027729564854971,0.9054287712986774,0.30180959043289246
137.0,0.0,0.0,0.1709463260000868,0.1709463260000868,0.1709463260000868,0.02922264637292795,0.02922264637292795,0.02922264637292795,0.8808682165748801,0.2936227388582934
138.0,0.0,0.6803368801111205,0.14966428099530185,0.11482203658402139,0.1845065254065823,0.02361337900145607,0.013184100085302347,0.0340426579176098,1.554872058483837,0.5182906861612789
139.0,0.0,0.0,0.15971583842336234,0.15971583842336234,0.15971583842336234,0.025509149043277585,0.025509149043277585,0.025509149043277585,0.9007097511831855,0.3002365837277285
140.0,0.0,0.0,0.16660066569248214,0.16660066569248214,0.16660066569248214,0.027755781809178193,0.027755781809178193,0.027755781809178193,0.9046187796698694,0.30153959322328977
141.0,0.0,0.0,0.1634945581149566,0.1634945581149566,0.1634945581149566,0.02673047053320492,0.02673047053320492,0.02673047053320492,0.8980876526697951,0.2993625508899317
142.0,0.0,0.0,0.1807839775018879,0.1807839775018879,0.1807839775018879,0.03268284652140312,0.03268284652140312,0.03268284652140312,0.8517730444977084,0.2839243481659028
143.0,0.0,0.6803368801111205,0.12845610627220477,0.08687546608248119,0.17003674646192837,0.018229920877203223,0.007547346607048339,0.02891249514735811,1.4609389012480163,0.4869796337493388
144.0,0.0,0.0,0.15777379293128616,0.15777379293128616,0.15777379293128616,0.024892569735924363,0.024892569735924363,0.024892569735924363,0.8208383774489227,0.27361279248297427
145.0,0.0,0.0,0.1728724909389595,0.1728724909389595,0.1728724909389595,0.029884898123440636,0.029884898123440636,0.029884898123440636,0.8327062856631688,0.27756876188772295
146.0,0.0,0.0,0.1570889546788311,0.1570889546788311,0.1570889546788311,0.024676939682087857,0.024676939682087857,0.024676939682087857,0.8928524118886852,0.29761747062956173
147.0,0.0,0.0,0.17674698875147654,0.17674698875147654,0.17674698875147654,0.03123949803271458,0.03123949803271458,0.03123949803271458,0.8980132060310125,0.29933773534367086
148.0,0.0,0.0,0.17437552460850828,0.17437552460850828,0.17437552460850828,0.030406823582492474,0.030406823582492474,0.030406823582492474,0.8393078635000675,0.2797692878333558
149.0,0.0,0.0,0.1679996185643439,0.1679996185643439,0.1679996185643439,0.02822387183776504,0.02822387183776504,0.02822387183776504,0.8612266788949617,0.28707555963165393
150.0,0.0,0.0,0.13937492433077817,0.13937492433077817,0.13937492433077817,0.019425369532210142,0.019425369532210142,0.019425369532210142,0.8645754572948151,0.2881918190982717
151.0,0.0,0.0,0.15821945248094368,0.15821945248094368,0.15821945248094368,0.025033395143369597,0.025033395143369597,0.025033395143369597,0.8665479727577124,0.2888493242525708
152.0,0.0,0.0,0.16886355977909065,0.16886355977909065,0.16886355977909065,0.028514901821266526,0.028514901821266526,0.028514901821266526,0.8738682960267155,0.29128943200890517
153.0,0.0,0.0,0.1592255473867007,0.1592255473867007,0.1592255473867007,0.025352774940594472,0.025352774940594472,0.025352774940594472,0.9023171988541532,0.3007723996180511
154.0,0.0,0.0,0.14101388666086226,0.14101388666086226,0.14101388666086226,0.019884916231202504,0.019884916231202504,0.019884916231202504,0.8552500987388693,0.28508336624628977
155.0,0.0,0.0,0.1335268113922549,0.1335268113922549,0.1335268113922549,0.017829409360582808,0.017829409360582808,0.017829409360582808,0.8467312472462659,0.28224374908208866
156.0,0.0,0.0,0.10828785484133926,0.10828785484133926,0.10828785484133926,0.011726259506138963,0.011726259506138963,0.011726259506138963,0.858366013471378,0.2861220044904593
157.0,0.0,0.0,0.10795151843349328,0.10795151843349328,0.10795151843349328,0.011653530332096838,0.011653530332096838,0.011653530332096838,0.8711530216003567,0.29038434053345225
158.0,0.0,0.0,0.09815011437423958,0.09815011437423958,0.09815011437423958,0.00963344495167631,0.00963344495167631,0.00963344495167631,0.8683685547537374,0.2894561849179125
159.0,0.0,0.0,0.08293009783896019,0.08293009783896019,0.08293009783896019,0.006877401127579509,0.006877401127579509,0.006877401127579509,0.8438173313433557,0.28127244378111854
160.0,0.0,0.0,0.08434826739928669,0.08434826739928669,0.08434826739928669,0.007114630213261571,0.007114630213261571,0.007114630213261571,0.7954418924619516,0.2651472974873172
161.0,0.0,0.0,0.08994447460915404,0.08994447460915404,0.08994447460915404,0.008090008512716755,0.008090008512716755,0.008090008512716755,0.7906361993454479,0.26354539978181596
162.0,0.0,0.0,0.08514955632771164,0.08514955632771164,0.08514955632771164,0.007250446942806136,0.007250446942806136,0.007250446942806136,0.7743091583070582,0.2581030527690194
163.0,0.0,0.0,0.08101243315357715,0.08101243315357715,0.08101243315357715,0.006563014325462805,0.006563014325462805,0.006563014325462805,0.7697217204478404,0.2565739068159468
164.0,0.0,0.0,0.08876792363356396,0.08876792363356396,0.08876792363356396,0.007879744266214244,0.007879744266214244,0.007879744266214244,0.6879103960545978,0.2293034653515326
