iter,niche_id,objective,fitness,x_0,x_1
19,nopt1,4.1889894997770964,0.8334920586976223,0.9399777721292932,0.9334138191387765
19,nopt2,2.5395038307392035,0.5516686727465521,0.0,0.3074701910963874
20,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
20,nopt1,2.486389687472343,0.7844900959091319,0.9449373864478045,0.9847573756920842
20,nopt2,4.023798558815919,0.5848199299998301,0.06570014486072981,0.44329892012423133
21,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
21,nopt1,2.341473405586309,0.7805559621119986,0.9229816751578325,0.876457624715976
21,nopt2,0.8278669947026077,0.6028361129553788,0.15977080542355224,0.03837064077986188
22,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
22,nopt1,4.2971572119643895,0.8045691405628108,1.0,0.9747855098417054
22,nopt2,2.050557312620711,0.5606214168697106,0.5599111952911661,0.07478522699152383
23,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
23,nopt1,3.176470588235306,0.7962869940529972,1.0,0.9326734265256366
23,nopt2,0.7968379654468001,0.6348105776952604,0.038233236667797356,0.07581742919516057
24,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
24,nopt1,2.298830538103688,0.6534265307990448,1.0,0.927712138811255
24,nopt2,1.2680207330264945,0.74692936174002,0.6132369685665465,0.28009607053382257
25,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
25,nopt1,3.971356581618087,0.7144425792117718,1.0,0.9850733439981257
25,nopt2,1.4224955699560349,0.7017650414440901,0.6096772328266439,0.4216333517716111
26,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
26,nopt1,3.77896884203768,0.6926870162056707,0.9484755313469345,0.9858676059418712
26,nopt2,0.7096387839101231,0.7100190270765779,0.6096772328266439,0.35739877122404057
27,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
27,nopt1,3.189177236303594,0.664490708008134,0.9297501934626725,0.9206721191153887
27,nopt2,1.9827102542406556,0.7462775403778565,0.5385248716514922,0.057626500448792875
28,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
28,nopt1,3.176470588235306,0.6042288552342039,0.9049691656475544,0.9226718125345562
28,nopt2,1.143338058001007,0.8225979677117999,0.012383790940214672,0.26663209622315287
29,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
29,nopt1,2.9863345135117685,0.608790832547025,0.8806379249893742,1.0
29,nopt2,2.1816355251033994,0.8095136171083576,0.07419206186520949,0.3601425312137849
30,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
30,nopt1,1.6824724796058577,0.5534567740949082,0.8806379249893742,1.0
30,nopt2,3.6400842969643694,0.859354655499778,0.022890040593563355,0.26663209622315287
31,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
31,nopt1,3.0590978159916475,0.5844658879671137,1.0,0.766564731838517
31,nopt2,3.1960839597312782,0.8356915679125901,0.6076786978325136,0.05043779945434769
32,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
32,nopt1,2.461974172244205,0.4629996468950619,0.921515166383891,0.8218641210445207
32,nopt2,3.60033969370315,0.9559960161773261,0.0,0.02847443863089244
33,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
33,nopt1,2.40986547119606,0.4912528078613341,0.9665768574712637,0.766564731838517
33,nopt2,1.6669457669303345,0.9269267691690605,0.6062196123537054,0.05009886916251792
34,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
34,nopt1,2.794006033930496,0.43180656458241085,0.8891391919163871,0.9854351054745377
34,nopt2,4.48783106009178,0.9824165058269335,0.7470426819679886,0.4427771292509362
35,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
35,nopt1,2.9011157732533324,0.3912499221631454,0.9284634335315783,0.8660377493522857
35,nopt2,1.5154898033214503,1.0237934922500918,0.0,0.05726593075460561
36,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
36,nopt1,2.786165097759203,0.461761256817711,1.0,0.975432857500908
36,nopt2,2.4034692071526838,0.9528472238493484,0.0,0.0
37,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
37,nopt1,4.479948257078967,0.4486495230521672,0.8760383174549332,0.9299089031333957
37,nopt2,2.414405223181043,0.9567598227836892,0.01178012483280165,0.0
38,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
38,nopt1,2.3232730296603465,0.45979207451134724,0.9992919608604519,0.9608652259110089
38,nopt2,2.5674215937914115,0.9547717568776141,0.0,0.0
39,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
39,nopt1,3.9333488200610836,0.39568485044693197,0.9860961276890389,0.9842111925733315
39,nopt2,1.6711636758202237,1.0251218398403756,0.5079137233749735,0.1917619600378156
40,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
40,nopt1,3.8549986387893593,0.4346844057820559,0.9860961276890389,0.9941417599622373
40,nopt2,2.840487184391552,0.9795351296266444,0.06642997721646511,0.032477875817429294
41,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
41,nopt1,2.6152757652466314,0.4447548449446226,0.9479665947282827,1.0
41,nopt2,1.8228891949987618,0.9741716858993005,0.0,0.16160990588715607
42,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
42,nopt1,4.56092386268695,0.4801990280798827,1.0,1.0
42,nopt2,2.824690964323517,0.9645584641164152,0.0776491391630515,0.02530172506752584
43,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
43,nopt1,4.400718022607185,0.39100295987637523,0.9957652358374335,0.9921254076821151
43,nopt2,2.973525201762334,1.0351021373942497,0.030441140915485998,0.11334289567976566
44,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
44,nopt1,3.7083617098657333,0.3675901158483438,0.9363665179637862,0.9382546491173952
44,nopt2,1.6711636758202237,1.052521550064387,0.01178012483280165,0.0
45,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
45,nopt1,4.1480096896720315,0.34663478846974827,1.0,0.9842111925733315
45,nopt2,1.3576564853982016,1.0819285965865055,0.10977471150847873,0.1894368499565673
46,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
46,nopt1,4.059238998748733,0.31977416800233155,1.0,1.0
46,nopt2,2.0,1.103134841858133,0.19310162374940174,0.09712652215978045
47,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
47,nopt1,3.176470588235306,0.3590918125083316,1.0,1.0
47,nopt2,2.0,1.0753815844664243,0.051137948844704774,0.18777618223253573
48,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
48,nopt1,3.176470588235306,0.34954033640831716,1.0,0.9845939981593269
48,nopt2,1.2511422384556687,1.0721422080396217,0.12468900479690437,0.09712652215978045
49,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
49,nopt1,4.072929810300316,0.34702764317171353,0.9114363763551405,1.0
49,nopt2,2.991361600278071,1.0688155025046533,0.04480657211814338,0.18777618223253573
50,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
50,nopt1,3.6229402259154773,0.3145231328481783,1.0,0.9161950612137711
50,nopt2,2.256069967505085,1.1079044430817575,0.04480657211814338,0.18777618223253573
51,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
51,nopt1,3.777778265612022,0.2904971138122293,1.0,0.9822221858862809
51,nopt2,3.4123113172428825,1.1312602559047746,0.0,0.0
52,nopt0,4.86162706184712,0.8646715930909401,0.9726665054720638,0.9609809240913872
52,nopt1,3.866688513607668,0.2675301615115533,0.9680506204466202,0.8912342817206863
52,nopt2,1.9646427743066102,1.1507740452290187,0.24272172401183145,0.0
53,nopt0,4.8996596484909265,0.1523858551848772,0.8785519241984877,0.9711872290062247
53,nopt1,4.8996596484909265,0.25626888293683575,0.9680506204466202,1.0
53,nopt2,1.1847573282071142,1.155667061917333,0.007667734296833597,0.0
54,nopt0,4.8996596484909265,0.1523858551848772,0.8785519241984877,0.9711872290062247
54,nopt1,3.442605368055313,0.30910010257176257,0.9582465834900139,1.0
54,nopt2,2.1162270197603505,1.112821628266963,0.18420284365563985,0.2165463675621094
55,nopt0,4.8996596484909265,0.1523858551848772,0.8785519241984877,0.9711872290062247
55,nopt1,3.176470588235306,0.2608805973354613,1.0,1.0
55,nopt2,2.3871910289740494,1.1533930783911686,0.4565780059474352,0.13471954917978912
56,nopt0,4.8996596484909265,0.1523858551848772,0.8785519241984877,0.9711872290062247
56,nopt1,4.007225156616018,0.30163902073809223,1.0,0.9426278682605789
56,nopt2,1.052274319498058,1.1127616406274436,0.4565780059474352,0.13471954917978912
57,nopt0,4.8996596484909265,0.1523858551848772,0.8785519241984877,0.9711872290062247
57,nopt1,2.5440659929536267,0.24727222944914995,1.0,0.9329372629807032
57,nopt2,1.409505136256212,1.1672359392505274,0.05328910002399696,0.08985928401930313
58,nopt0,4.8996596484909265,0.1523858551848772,0.8785519241984877,0.9711872290062247
58,nopt1,2.2455663182584273,0.21362679632798243,1.0,0.9329372629807032
58,nopt2,3.0626487427166653,1.2021152034574536,0.004852158903871334,0.1767334292690912
59,nopt0,4.8996596484909265,0.1523858551848772,0.8785519241984877,0.9711872290062247
59,nopt1,3.327382503510288,0.18139113015032632,1.0,1.0
59,nopt2,2.5107182678849043,1.2368906637342811,0.4685088937390076,0.19948031047729867
60,nopt0,4.8996596484909265,0.1523858551848772,0.8785519241984877,0.9711872290062247
60,nopt1,2.0275823601787395,0.19581251731198104,1.0,0.9835596053859776
60,nopt2,2.99852875270669,1.2234379758082627,0.4565780059474352,0.0
61,nopt0,4.8996596484909265,0.1523858551848772,0.8785519241984877,0.9711872290062247
61,nopt1,2.150799787879655,0.20326570827556747,1.0,1.0
61,nopt2,2.0866120961339196,1.21193797958771,0.04215893445013896,0.11675358906671658
62,nopt0,4.8996596484909265,0.1523858551848772,0.8785519241984877,0.9711872290062247
62,nopt1,4.427687316498735,0.22930447785949218,1.0,0.8991777962152004
62,nopt2,0.2204449644298908,1.1869914369348205,0.0,0.07945650966451567
63,nopt0,4.8996596484909265,0.1523858551848772,0.8785519241984877,0.9711872290062247
63,nopt1,2.6645441591419083,0.2406320710952362,0.9990281155951947,1.0
63,nopt2,2.596147408022104,1.1830682904000502,0.5140716755958276,0.08330928207653365
64,nopt0,4.8996596484909265,0.1523858551848772,0.8785519241984877,0.9711872290062247
64,nopt1,3.2731482990312584,0.2531091375608553,1.0,0.870341239535336
64,nopt2,2.9293650007097582,1.1717671187160177,0.04645301285407339,0.14994047448126274
65,nopt0,4.8996596484909265,0.1523858551848772,0.8785519241984877,0.9711872290062247
65,nopt1,2.16370685762842,0.26223536894797383,0.9173753090940624,0.9598108021861514
65,nopt2,2.8632609841023466,1.1609073388910143,0.35075090683893206,0.12930827296290207
66,nopt0,4.8996596484909265,0.1523858551848772,0.8785519241984877,0.9711872290062247
66,nopt1,2.0040259710290425,0.278997006769353,0.9408763416163443,1.0
66,nopt2,2.7138005447385027,1.147868919301054,0.0,0.33786785449341855
67,nopt0,4.8996596484909265,0.1523858551848772,0.8785519241984877,0.9711872290062247
67,nopt1,2.1094858504945084,0.2627838941766726,1.0,0.8003302173293052
67,nopt2,3.1983569974222057,1.1630692662902335,0.019080657138881983,0.3117373008468233
68,nopt0,4.8996596484909265,0.1523858551848772,0.8785519241984877,0.9711872290062247
68,nopt1,2.455401394349427,0.2795031632228777,0.9138630226428768,0.9676374743733143
68,nopt2,2.1790936345539555,1.144524370902843,0.0,0.2701183783170915
69,nopt0,4.8996596484909265,0.1523858551848772,0.8785519241984877,0.9711872290062247
69,nopt1,3.276411640167582,0.308338142669305,0.817390573680494,0.9453072622142719
69,nopt2,3.1983569974222057,1.1166312945324477,0.06844733863159137,0.13680977849238246
70,nopt0,4.8996596484909265,0.1523858551848772,0.8785519241984877,0.9711872290062247
70,nopt1,3.4717174992295137,0.3032078077225604,0.9408763416163443,1.0
70,nopt2,2.7075461670243834,1.1199830073981625,0.0886637559029074,0.2609240671099182
71,nopt0,4.8996596484909265,0.1523858551848772,0.8785519241984877,0.9711872290062247
71,nopt1,3.652403597553224,0.28704473740678166,0.653817235794276,0.9671867467992242
71,nopt2,2.0876732778021525,1.127170436506252,0.333071711817846,0.41440883822350466
72,nopt0,4.8996596484909265,0.1523858551848772,0.8785519241984877,0.9711872290062247
72,nopt1,2.7638041281894448,0.26535265753684806,0.9504053519099732,0.9752461961197733
72,nopt2,3.115268784135945,1.1566722402042953,0.3364837096128683,0.0
73,nopt0,4.8996596484909265,0.1523858551848772,0.8785519241984877,0.9711872290062247
73,nopt1,2.567881549730498,0.284414486066829,0.9504053519099732,0.9752461961197733
73,nopt2,1.5455919195486685,1.1300055645082214,0.3364837096128683,0.15472816002894352
74,nopt0,4.8996596484909265,0.1523858551848772,0.8785519241984877,0.9711872290062247
74,nopt1,3.601244528314407,0.2777145093718279,0.8883234387866885,0.9996605352347382
74,nopt2,2.3278386665834194,1.096068636566307,0.09030218396293892,0.0738988575401895
75,nopt0,4.8996596484909265,0.1523858551848772,0.8785519241984877,0.9711872290062247
75,nopt1,3.1430504513002377,0.31940801988242745,0.9537277043282495,0.9671867467992242
75,nopt2,3.2535224621098813,1.0509754629540702,0.333071711817846,0.17918260677577813
76,nopt0,4.8996596484909265,0.1523858551848772,0.8785519241984877,0.9711872290062247
76,nopt1,3.7379411654926766,0.3086899789675912,0.8866692752686258,0.8175657380068199
76,nopt2,0.5203968194641752,1.0568437722889905,0.19975850650807897,0.08287117144531748
77,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
77,nopt1,4.973035638803477,0.2962651773559844,0.8168810288070893,1.0
77,nopt2,3.461448504207601,1.0708525589292397,0.41266464318299007,0.3039461121804479
78,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
78,nopt1,2.92937300321217,0.3042401966232869,0.5999629292258113,0.9953191669928033
78,nopt2,2.27907580165647,1.066811429740766,0.09759532674252658,0.01087872487166136
79,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
79,nopt1,2.120240664101048,0.3430909845116317,0.9837621692180959,0.9860454608983193
79,nopt2,2.0524450324512724,1.048644581968485,0.09485528391723609,0.008249146791477355
80,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
80,nopt1,3.270082003429589,0.34007953466242996,0.8758572593293741,1.0
80,nopt2,1.82255184011612,1.0700452575783668,0.13951441706362355,0.03833530548515758
81,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
81,nopt1,2.7126437046598837,0.4021300301524921,0.8097564945165427,0.9106388754866555
81,nopt2,3.209673282910406,1.0099094647114448,0.10290647464627771,0.18287197874050531
82,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
82,nopt1,4.124228631630268,0.36807063651632776,0.9254463948224461,0.9437888540073186
82,nopt2,0.5214314553223384,1.054982630489386,0.07468215572621792,0.12348777555775921
83,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
83,nopt1,2.4183140033606594,0.3483362575462366,1.0,0.9186876463231268
83,nopt2,1.3666576677902935,1.040342548045779,0.15442234404096417,0.008249146791477355
84,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
84,nopt1,2.8950870354581606,0.3873470261055188,0.9010165529924563,0.950394921257118
84,nopt2,1.9533202998337575,1.009019836597472,0.24464100685732865,0.07423861094135446
85,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
85,nopt1,3.5126549382054923,0.39179402597241414,0.9451910775476495,0.9437550905938594
85,nopt2,1.9186881161833624,0.997503925340738,0.0,0.04443656549891541
86,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
86,nopt1,2.5445246484745705,0.3983082280311401,0.6480433716244964,0.9646904360653317
86,nopt2,3.02557824537843,1.027858828418998,0.17697471716495314,0.15383327568015032
87,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
87,nopt1,4.00672888787572,0.45590840696380297,0.906419235470588,1.0
87,nopt2,1.1473249659288094,0.9727843431048822,0.08054805603862661,0.19193494042095335
88,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
88,nopt1,3.4803062839267858,0.3919265658239885,0.927801315130683,0.9402576680873834
88,nopt2,0.671372845113876,1.021420631628575,0.05497932744592544,0.22771114468162754
89,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
89,nopt1,3.176470588235306,0.41616954572728465,0.8817934384415658,0.984166709455927
89,nopt2,1.2888656073930302,0.9849239922624047,0.008614982234573389,0.10852046710706097
90,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
90,nopt1,3.1729250924871333,0.42034023376515495,0.6613350907951022,0.8509772484666515
90,nopt2,2.881721069019186,1.0061965447034036,0.10021404266325107,0.20812005451871043
91,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
91,nopt1,4.234987989290844,0.38414675774582324,0.9043203740454115,0.6156661347787482
91,nopt2,1.3914405430643182,1.032452339247205,0.06044166692769796,0.4049300043345695
92,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
92,nopt1,1.7106918858897728,0.38379889993052985,0.6108764346272028,1.0
92,nopt2,3.0502042038346495,1.009967001909998,0.11274816454065147,0.1855062825715368
93,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
93,nopt1,3.5913951634362817,0.4094434481270511,0.8401896879530559,0.9293544370924357
93,nopt2,0.289135192013915,1.034782493899281,0.10021404266325107,0.28666658489662056
94,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
94,nopt1,3.994320817033766,0.3373544740450862,0.8586765488099612,0.9813139615033908
94,nopt2,2.402523220968638,1.0318055522150398,0.10727577801798918,0.07939067512682998
95,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
95,nopt1,3.6188625902966476,0.43682947944633593,0.6108764346272028,1.0
95,nopt2,2.2660528275106384,1.1034224738791643,0.0,0.07027735440645075
96,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
96,nopt1,4.4377453855778795,0.39398897986456327,0.9247666108968835,0.9585835974305482
96,nopt2,3.603936934014505,1.0888042619310012,0.40504877973417935,0.043712433085365404
97,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
97,nopt1,2.202725077950541,0.41572490863901623,0.4863827472196628,0.8458184069749591
97,nopt2,3.508913638243415,1.038992201870017,0.1944367387443706,0.17798864864826353
98,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
98,nopt1,2.202725077950541,0.4095152434619324,1.0,1.0
98,nopt2,2.173574132016712,1.0033105911444506,0.40504877973417935,0.2565487108971824
99,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
99,nopt1,3.176470588235306,0.44169698355919335,1.0,0.9652769051542981
99,nopt2,2.754869078144434,1.0221119804165077,0.13639923615319943,0.16936724590000324
100,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
100,nopt1,2.149169718703249,0.44292790117159636,0.8132101075083089,0.9033653313440302
100,nopt2,1.264170111229875,0.994983297170669,0.31023155256388857,0.027645157185524113
101,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
101,nopt1,1.9738788443613182,0.4080558229244994,0.5734853642349406,1.0
101,nopt2,1.2818937228609102,1.0179313786058604,0.11145074360664471,0.0
102,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
102,nopt1,3.3432806312587,0.4542439204601275,0.6250632225016824,1.0
102,nopt2,1.8206864380438987,1.0382496337304916,0.4017218137833924,0.36875114346499627
103,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
103,nopt1,2.658358855109804,0.4691784677973544,0.6352926706712203,0.908332525167912
103,nopt2,1.8085139238185306,1.0846882399922022,0.12856610179099534,0.19391622145458612
104,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
104,nopt1,2.597428018340815,0.5054380144904882,0.4976633306799272,0.908332525167912
104,nopt2,4.23399141993238,1.0772805432422157,0.4591065685480566,0.0
105,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
105,nopt1,2.611061260241619,0.5125356759576956,0.6023987655210212,0.9459460658947161
105,nopt2,3.034483985366057,1.0955347315013886,0.10236563073279575,0.2609886642985432
106,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
106,nopt1,3.8688467361990653,0.4855900931322193,0.7231351620315253,1.0
106,nopt2,1.929329726134466,1.1309459972064797,0.257840971420139,0.36875114346499627
107,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
107,nopt1,1.475448955618126,0.5077610289126159,0.5661534974806041,0.9158565387049085
107,nopt2,2.131391831168849,1.108099789673777,0.27126836178022723,0.12694019873980508
108,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
108,nopt1,2.039292260534493,0.5560306736648953,0.6679473225585705,1.0
108,nopt2,2.5170255792966256,1.0749129952880976,0.26912898033884747,0.21624426265436547
109,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
109,nopt1,3.8935213160367623,0.5656590743402858,0.6338096950870257,1.0
109,nopt2,0.7044711733554834,1.0804608791158756,0.2103351744455828,0.0
110,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
110,nopt1,3.423271219689613,0.5326564520923492,0.6774015566721598,1.0
110,nopt2,2.6024588117622782,1.0356058669601136,0.379546856280081,0.4245513144421129
111,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
111,nopt1,2.4345510379285757,0.5366075129335417,0.6607300453256559,0.9125177120541437
111,nopt2,0.6290795244688828,1.0511888697973204,0.2723973145487991,0.010255801138848145
112,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
112,nopt1,3.4561294070328876,0.5198219156750874,0.570117050827969,0.9447330270358746
112,nopt2,2.6746621327416746,1.0551932881650417,0.2224968178301167,0.0559443775400678
113,nopt0,4.973035638803477,0.26610639964592564,0.9776381202277175,0.9646545698119193
